ID Pocket_Score drug_score tSASA pSASA aSASA volume nb_asph apol_asph_proportion mean_asph_radius as_density mean_asph_solv_acc mean_loc_hyd_dens flex hydrophobicity_score volume_score charge_score polarity_score n_abpa COM_minus_asphr_max ala cys asp glu phe gly his ile lys leu met asn pro gln arg ser thr val trp tyr
2105 -0.0274 0.0000 73.593 57.894 15.699 261.1381 15 0.0000 4.0822 2.3869 0.5552 0.0000 0.4247 6.3333 5.2222 4 7 4 5.077 0 3 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0
2106 0.2290 0.6839 162.212 87.992 74.219 451.7740 79 0.4684 3.8389 4.4490 0.4134 34.0541 0.5032 22.2105 3.3684 -3 8 15 11.260 1 0 1 3 2 2 0 3 0 0 2 0 1 0 0 0 1 0 1 2
2107 0.1355 0.0152 52.644 23.661 28.983 156.3692 17 0.5882 3.6448 2.6149 0.6831 9.0000 0.5644 66.8000 5.8000 1 2 2 5.324 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 1 0
2108 0.2452 0.0152 137.627 80.868 56.759 469.7299 55 0.2364 4.0551 4.1613 0.5296 11.8462 0.2920 -0.2941 4.5294 -1 14 15 11.647 1 3 2 1 0 0 4 1 0 1 0 1 0 0 0 1 0 1 1 0
2109 0.1588 0.9923 485.442 131.448 353.993 1651.9772 190 0.3526 3.7633 9.9947 0.4393 27.5522 0.6181 24.1600 3.6400 5 23 34 26.289 5 3 3 1 0 0 1 9 3 0 3 1 2 3 2 4 3 2 2 3
2110 0.4251 0.7983 104.889 32.431 72.458 350.5753 76 0.4868 3.8143 4.2141 0.4938 34.5946 0.1790 32.2308 4.2308 1 7 9 10.702 1 1 0 0 0 1 1 2 1 1 1 0 1 0 0 1 0 1 1 0
2111 1.0184 0.1565 1084.122 457.937 626.185 4090.0852 456 0.4232 3.9464 16.5031 0.4567 42.3212 0.3647 12.1159 3.9275 -3 40 66 44.088 2 3 3 7 2 2 5 7 2 2 6 4 2 0 5 6 1 2 5 3
2112 0.3385 0.0104 134.670 54.888 79.783 524.5282 71 0.2535 3.8986 4.3184 0.4539 15.5556 0.3936 23.8333 3.6111 -1 10 12 10.512 1 0 0 1 2 2 1 3 1 1 0 0 0 0 0 2 0 1 2 1
2113 0.1379 0.2918 162.069 58.213 103.856 614.6971 99 0.5152 4.0438 4.4751 0.4890 49.5294 0.1822 18.0909 5.1818 1 8 10 11.662 1 2 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0 0 2 0
2114 0.0615 0.9324 374.525 139.037 235.488 1339.5475 138 0.3696 4.0379 8.7237 0.4808 34.3529 0.0614 19.4722 4.1111 -2 25 21 23.780 0 0 2 4 0 3 2 0 3 2 2 1 3 2 1 5 2 1 2 1
2115 -0.0185 0.7390 516.642 233.502 283.139 2150.5027 265 0.3925 4.0191 10.2601 0.5392 59.9615 0.3290 8.0392 4.1176 -5 33 36 30.295 4 3 3 5 0 2 8 3 2 0 1 3 3 3 2 2 1 1 3 2
2116 0.0933 0.9613 303.993 47.520 256.472 1163.1609 105 0.7429 4.0464 7.7880 0.5289 49.0256 0.2952 63.7200 4.6800 0 7 6 21.663 2 0 0 0 2 1 2 0 2 2 5 0 1 4 0 0 0 1 1 2
2117 0.0300 0.0005 150.072 72.784 77.288 480.0705 26 0.1923 4.0239 4.7519 0.5498 4.0000 0.1954 17.8462 4.3846 1 8 6 10.091 0 1 1 2 0 0 1 0 2 1 1 1 1 0 0 0 0 0 0 2
2118 0.2192 0.7771 224.567 95.351 129.216 787.5140 85 0.3882 3.9223 6.4630 0.4832 29.8182 0.4356 8.0000 4.3158 -1 14 19 17.447 0 1 2 3 1 0 2 1 3 1 0 0 0 1 1 0 0 1 2 0
2119 0.0769 0.4578 229.080 101.071 128.009 726.4879 86 0.5349 4.0578 5.3450 0.4595 37.9565 0.5834 20.8571 4.0476 -2 11 8 13.128 2 0 1 2 0 2 3 1 1 1 2 2 0 2 0 0 0 0 0 2
2120 0.1062 0.0005 46.395 16.205 30.191 161.6761 18 0.3333 3.8344 1.7564 0.5823 5.0000 0.5098 23.5714 3.4286 1 4 5 3.209 2 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0
2121 0.2085 0.0022 123.881 53.839 70.042 412.2779 30 0.3333 3.9451 3.7171 0.5286 9.0000 0.5110 26.7000 4.7000 -1 5 7 8.130 0 1 0 3 0 0 0 0 0 1 2 1 0 1 0 0 0 0 0 1
2122 -0.2471 0.0620 422.055 206.463 215.591 1371.4816 117 0.5214 4.1075 8.6731 0.4469 36.1639 0.3661 12.9375 3.9375 1 20 14 23.081 1 3 2 5 1 1 0 3 1 1 2 2 0 1 0 3 1 0 2 3
2123 0.3384 0.9532 289.179 54.998 234.181 1262.2609 147 0.7279 3.9691 8.3397 0.4909 57.6262 0.2945 54.3030 4.6970 3 11 11 18.664 2 3 0 0 3 1 2 1 2 2 6 0 1 5 0 1 0 1 1 2
2124 0.1547 0.3232 228.214 103.590 124.623 949.9857 92 0.6087 3.9503 5.9051 0.5448 45.3929 0.3863 21.4762 3.9524 -2 10 7 16.241 1 1 0 2 0 0 2 2 0 0 1 1 2 0 1 2 0 0 2 4
2125 0.0279 0.2775 267.094 83.950 183.144 982.2583 114 0.5000 4.0549 6.0755 0.4928 52.1053 0.3202 18.0769 3.5385 -3 12 12 13.868 2 0 1 3 0 0 2 5 0 0 1 2 2 1 0 2 0 0 2 3
2126 -0.2959 0.2273 449.236 150.735 298.502 1529.5129 160 0.6187 3.9992 8.2184 0.5000 55.1919 0.4250 33.5667 4.5000 3 15 15 18.017 2 0 1 2 0 0 1 0 1 4 2 5 2 1 1 1 2 1 1 3
2127 0.1198 0.1953 229.181 103.192 125.989 774.5924 66 0.4545 3.9709 5.6689 0.4885 28.3333 0.4762 29.9130 3.7826 -3 10 10 11.970 2 0 1 2 0 1 2 2 0 2 2 1 2 0 0 1 1 0 1 3
2128 0.3541 0.8723 279.560 144.306 135.254 1080.4749 105 0.3429 3.9640 9.0934 0.5115 16.9444 0.1133 35.4643 5.2500 2 22 18 23.720 1 2 2 1 0 0 2 0 2 0 0 1 0 1 0 2 0 4 6 4
2129 0.2312 0.6731 98.904 51.806 47.097 323.4557 35 0.6571 3.8297 4.3169 0.5150 18.1739 0.1659 16.6667 4.2500 -2 6 5 10.917 0 0 0 2 0 0 1 0 0 0 2 1 0 0 2 0 1 1 0 2
2130 0.0855 0.0493 82.440 18.436 64.004 183.1786 16 0.6875 3.7108 2.8647 0.6039 10.0000 0.1277 28.2500 5.5000 1 2 3 7.612 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1
2131 -0.0320 0.0002 125.519 50.646 74.873 549.5313 49 0.2245 4.0577 3.9734 0.5817 7.2727 0.4365 25.5833 4.3333 2 8 3 8.961 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 2 2 1 1 1
2132 0.0457 0.5773 380.224 155.605 224.619 1338.4359 144 0.4722 3.9795 8.9701 0.4367 49.6471 0.5635 20.7027 3.8919 -4 16 15 21.690 1 2 1 5 0 0 3 4 0 3 5 2 1 2 2 2 1 0 0 3
2133 0.3048 0.0774 155.346 64.774 90.572 535.2088 40 0.6500 3.9771 6.6805 0.6401 15.5385 0.1409 37.2500 4.6250 0 4 5 16.564 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1
2134 -0.0527 0.9092 353.730 67.205 286.525 1299.3645 136 0.6471 4.0835 7.7821 0.5041 60.1136 0.6350 47.9032 4.1935 1 8 13 18.299 4 1 2 1 0 0 0 2 1 2 5 0 3 3 2 0 1 1 1 2
2135 0.0940 0.9508 402.065 144.682 257.383 1402.2606 172 0.6279 3.9822 9.5384 0.4769 43.0370 0.3807 33.7436 4.1282 3 15 18 22.517 2 2 0 1 0 0 1 3 3 4 4 0 2 2 5 1 4 1 2 2
2136 0.1847 0.0222 184.074 105.578 78.496 604.4232 63 0.3333 3.9939 4.7950 0.4564 16.8571 0.2625 31.7000 5.3500 0 13 13 10.818 0 4 0 3 0 1 1 0 0 3 1 0 0 3 0 0 1 0 3 0
2137 0.2074 0.8503 224.642 70.065 154.576 692.5957 70 0.4714 3.9779 6.5014 0.4211 31.5152 0.5285 31.3000 3.9000 2 9 7 16.520 1 0 2 1 0 1 0 1 2 4 1 1 0 2 1 2 0 0 0 1
2138 -0.0106 0.9613 314.589 93.593 220.996 886.7288 103 0.4466 3.9109 7.7720 0.4300 32.3913 0.4079 34.4286 4.0952 2 10 12 21.177 1 0 2 1 0 1 0 1 2 4 1 1 0 2 1 2 0 1 0 1
2139 0.0857 0.9623 301.674 100.000 201.674 985.0824 105 0.4476 3.9904 8.0923 0.4310 27.4894 0.4110 34.0435 4.2609 3 11 14 23.883 1 1 2 1 0 1 0 1 2 4 1 1 1 2 1 2 0 1 0 1
2140 0.0243 0.4606 249.298 64.531 184.767 905.0569 75 0.6533 4.1072 5.5514 0.5079 43.7551 0.3779 32.3636 4.5909 2 10 10 14.038 1 3 0 1 0 0 2 3 1 1 2 1 1 2 0 0 0 0 2 2
2141 -0.2166 0.0344 225.190 65.625 159.565 715.3945 48 0.6042 4.2068 5.5551 0.4970 26.4828 0.3707 29.5500 4.2500 -1 9 6 14.713 2 2 0 0 1 0 4 2 0 0 5 1 1 0 0 0 1 0 1 0
2142 0.0198 0.0013 56.086 24.688 31.398 156.2599 18 0.4444 3.7405 2.1238 0.5228 7.0000 0.2798 32.2500 4.5000 -2 5 3 4.469 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 1 0
2143 0.1861 0.8561 227.418 68.011 159.407 701.7268 58 0.6207 3.9794 6.3173 0.4621 25.8889 0.1294 42.2778 4.6667 0 6 8 15.131 1 1 1 1 0 1 0 0 0 1 2 0 2 2 2 0 0 0 2 2
2144 0.2871 0.7047 182.266 32.520 149.746 548.5924 60 0.5167 3.7808 5.6113 0.4072 23.9355 0.3326 33.9000 4.5000 -1 8 5 12.244 1 1 2 2 0 1 0 0 0 1 2 0 2 2 2 0 0 0 2 2
2145 0.2948 0.3881 80.613 7.522 73.091 280.8717 31 0.8065 4.0494 2.5041 0.5034 24.0000 0.1300 68.6667 4.6667 1 2 3 5.741 0 0 0 0 0 0 0 0 1 0 1 0 2 2 0 0 1 0 0 2
2146 0.2052 0.3743 115.173 46.338 68.835 476.0805 43 0.3953 3.9798 4.3609 0.6017 15.4118 0.4727 5.0000 4.2667 -2 11 12 8.909 0 1 1 2 1 0 2 0 0 1 0 1 0 0 1 1 1 0 2 1
2147 0.1256 0.2133 251.152 104.949 146.202 906.8384 115 0.7391 4.0199 6.1467 0.4762 69.7412 0.4266 27.0455 4.3636 2 10 7 13.593 0 2 2 2 0 0 1 1 2 2 1 1 1 2 1 0 0 0 0 4
2148 0.1392 0.7060 237.366 113.951 123.416 857.3287 137 0.5255 4.0070 5.9971 0.4478 68.2222 0.4150 23.9200 3.6800 -2 11 14 13.743 2 0 1 3 0 0 1 4 0 0 2 2 2 1 0 2 0 0 2 3
2149 -0.0730 0.3799 344.598 150.823 193.775 1236.7827 140 0.4429 3.9302 7.5115 0.4451 49.9032 0.5609 16.7812 3.8438 1 15 21 18.212 2 1 1 3 0 0 1 4 0 1 3 4 2 0 2 3 0 0 2 3
2150 -0.1908 0.9859 473.057 123.815 349.242 1790.7930 210 0.7190 3.9719 9.0209 0.4869 73.1523 0.2257 58.4571 4.9143 4 14 19 25.331 2 1 0 0 0 0 0 1 1 3 5 2 1 5 1 3 1 3 3 3
2151 0.0683 0.1416 428.358 231.514 196.843 1757.5947 191 0.4398 3.9554 9.2294 0.4462 60.3333 0.3649 21.0500 3.9000 -5 19 21 26.135 1 2 1 6 0 1 3 4 0 3 5 2 1 3 1 3 1 0 0 3
2152 0.1971 0.0008 125.574 57.947 67.627 470.4344 33 0.1212 3.9335 4.8409 0.5801 3.0000 0.1832 11.0000 3.2857 -3 10 8 9.947 2 0 0 3 0 0 0 1 0 0 0 0 0 1 0 3 2 0 2 0
2153 0.1866 0.9834 352.788 138.484 214.304 1444.2772 166 0.5301 3.9902 9.1140 0.5135 50.4545 0.4092 22.9474 4.1316 -1 22 25 26.156 1 2 0 1 1 2 4 2 2 1 3 0 0 3 3 3 4 0 4 2
2154 0.1335 0.3680 219.304 91.295 128.009 784.1627 83 0.4578 3.9745 5.2934 0.5234 31.4737 0.5268 20.2500 3.8000 0 12 11 13.661 1 0 0 3 0 0 1 2 3 1 2 1 0 2 0 2 1 0 1 0
2155 0.2725 0.9712 185.247 26.831 158.417 723.6304 95 0.9053 3.8735 5.5230 0.4793 70.1628 0.4552 63.4762 4.6667 -2 5 5 17.811 0 0 1 1 3 0 1 0 0 1 3 0 2 5 0 0 1 1 0 2
2156 -0.0541 0.1431 146.382 17.165 129.216 376.6479 46 0.7609 3.9796 3.7435 0.4641 33.0857 0.4295 41.4167 3.1667 0 2 5 9.727 2 0 0 0 0 0 0 2 0 2 1 0 0 1 1 2 0 0 0 1
2157 0.0071 0.4214 126.444 42.880 83.564 420.9720 50 0.4800 3.8318 4.0377 0.4587 22.4167 0.6412 33.5714 3.5714 -2 4 9 8.770 1 0 1 1 0 0 1 1 0 2 0 0 1 0 1 0 1 0 0 4
2158 0.1256 0.0310 76.458 25.737 50.720 238.3940 20 0.4500 3.7542 2.4304 0.5534 8.0000 0.1133 37.2857 3.5714 1 3 5 5.502 2 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 1 0 0 0
2159 0.3626 0.0003 59.065 21.628 37.436 175.2709 18 0.0556 3.7463 2.6860 0.4562 0.0000 0.1991 20.9091 4.3636 -3 7 6 5.662 0 0 2 3 0 1 0 0 0 2 0 0 0 2 0 0 0 0 1 0
2160 0.4304 0.0014 68.524 33.503 35.021 252.0888 20 0.1000 3.8794 2.8146 0.4590 1.0000 0.8135 20.9091 4.3636 -3 7 8 5.684 0 0 2 3 0 1 0 0 0 2 0 0 0 2 0 0 0 0 1 0
2161 0.4038 0.0030 71.190 31.338 39.852 272.3193 20 0.1500 3.9302 2.6426 0.4636 2.0000 0.1764 20.9091 4.3636 -3 7 7 5.694 0 0 2 3 0 1 0 0 0 2 0 0 0 2 0 0 0 0 1 0
2162 0.4516 0.0006 66.127 23.860 42.267 201.2111 22 0.0909 3.7310 2.9229 0.4756 1.0000 0.1904 20.3846 4.4615 -3 9 6 6.108 0 0 3 3 0 1 0 0 0 2 0 0 0 2 0 0 0 0 2 0
2163 -0.0563 0.9685 353.752 76.671 277.081 1189.4641 130 0.7077 3.9165 7.7848 0.4306 61.5217 0.3069 56.9231 4.5385 3 7 17 18.897 2 2 0 0 3 0 0 1 1 6 1 0 3 0 1 1 0 2 1 2
2164 0.2718 0.0020 66.105 34.707 31.398 314.8043 17 0.3529 4.0198 3.6449 0.7029 5.0000 0.0916 8.0000 4.5000 -1 4 5 8.455 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1
2165 -0.0016 0.7153 288.455 71.181 217.274 1025.7941 80 0.5375 4.1005 6.1247 0.4401 35.7209 0.5022 37.9130 4.2174 -1 10 11 14.565 1 0 3 1 0 1 1 2 0 1 2 1 1 3 0 0 1 0 2 3
2166 0.1120 0.9451 265.754 89.440 176.314 882.2491 87 0.5517 3.9659 6.6133 0.4328 36.6667 0.4545 41.9048 4.3333 -1 9 16 18.224 1 0 2 1 0 1 1 1 1 1 1 0 4 2 0 0 1 0 2 2
2167 0.3501 0.7016 117.531 36.540 80.990 413.3794 44 0.5227 3.9128 3.9872 0.4624 21.8261 0.0706 55.5714 4.7143 -1 4 6 9.067 0 0 1 1 1 0 0 0 0 1 1 0 1 2 1 0 0 1 1 3
2168 0.5120 0.9382 140.229 66.563 73.665 594.0092 106 0.4340 3.8224 5.8594 0.4494 30.9130 0.1456 40.7500 4.4583 -1 14 13 14.338 2 1 0 2 0 2 0 2 0 3 0 0 0 2 0 2 2 4 1 1
2169 -0.0368 0.9029 288.309 69.016 219.293 890.6815 91 0.5824 4.0242 5.9897 0.4183 45.6981 0.4913 39.7727 4.3636 -2 10 10 15.665 1 0 2 1 0 1 2 1 1 1 1 0 3 3 0 0 1 0 2 2
2170 0.2487 0.8943 189.518 63.924 125.593 653.4969 81 0.5926 3.8698 5.4556 0.4499 41.3333 0.4687 15.7500 4.5625 0 13 13 16.516 0 1 1 3 1 0 1 0 3 1 0 0 0 1 0 1 0 1 2 0
2171 0.0913 0.7888 223.685 123.452 100.233 663.0274 82 0.5000 3.8968 5.3966 0.4290 35.3171 0.5741 14.5882 4.5294 0 14 13 16.299 0 1 2 2 1 0 2 0 3 1 0 0 0 1 0 1 0 1 2 0
2172 0.1509 0.7257 246.180 114.548 131.631 951.0840 107 0.5234 3.9786 6.2057 0.4890 47.1071 0.4276 7.6000 4.1500 -1 14 13 17.788 0 1 2 3 1 0 2 2 3 1 0 0 0 1 1 0 0 1 2 0
2173 0.0764 0.3244 131.917 26.853 105.064 416.5079 46 0.6087 3.9713 3.7066 0.4434 27.0000 0.0647 46.6429 4.6429 -1 5 6 9.108 0 0 1 1 1 1 0 0 0 1 2 0 2 1 1 0 0 0 2 1
2174 0.2757 0.8163 222.220 86.965 135.254 903.5251 117 0.5470 3.9554 6.2660 0.5281 44.7188 0.3544 33.1786 3.9643 -1 14 15 12.990 1 0 0 1 0 1 1 6 1 0 2 0 1 2 1 3 1 3 3 1
2175 -0.0521 0.6222 401.238 169.215 232.023 1450.7052 179 0.5307 4.0243 8.2752 0.4724 63.2211 0.2183 42.5588 4.0294 -1 13 18 21.824 3 0 2 3 0 1 0 3 1 4 3 1 1 4 0 1 2 1 1 3
2176 -0.0992 0.8332 403.359 83.100 320.259 1514.6095 226 0.8142 4.1050 7.9711 0.4793 107.4674 0.2337 61.7188 5.0312 3 12 11 19.987 2 1 0 0 0 1 0 1 1 3 5 1 1 5 1 2 0 3 3 2
2177 0.2023 0.6597 202.622 63.349 139.273 709.2584 100 0.6700 4.0012 5.1249 0.4394 62.0597 0.1340 43.0909 3.9091 -3 8 11 10.973 2 0 1 3 0 0 0 2 0 2 3 0 1 1 0 1 1 1 1 3
2178 0.0994 0.6925 219.531 108.350 111.181 745.4536 87 0.4598 4.0334 5.0895 0.4781 33.7500 0.3435 24.7368 4.5789 -2 9 11 15.548 1 0 1 1 1 0 2 0 0 0 0 1 2 1 3 0 0 1 3 2
2179 -0.1295 0.0011 83.648 18.436 65.212 246.0287 16 0.5000 3.7928 2.3446 0.5860 7.0000 0.1870 34.4444 4.5556 1 4 4 5.378 1 1 0 0 0 0 1 1 0 2 0 1 0 0 0 0 0 0 1 1
2180 -0.0844 0.8639 410.055 164.531 245.524 1478.2404 143 0.5385 3.8902 8.9025 0.5065 49.5065 0.4592 30.2903 4.4194 4 21 13 26.755 1 3 1 1 2 2 0 0 1 2 0 1 1 0 0 5 2 2 3 4
2181 0.2362 0.1818 156.442 42.925 113.517 532.8295 56 0.6607 3.8671 4.2595 0.5214 35.1351 0.2062 41.9091 4.1818 1 6 4 9.728 1 0 0 0 0 0 0 2 1 0 1 0 0 1 0 0 2 0 3 0
2182 -0.0869 0.0005 102.335 45.577 56.759 331.2160 23 0.3043 4.1815 2.9124 0.6628 6.0000 0.5482 40.0000 4.2500 1 3 3 5.919 1 1 0 1 1 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0
2183 -0.1972 0.0001 103.544 70.938 32.606 250.7219 23 0.0870 3.9256 2.4121 0.4565 1.0000 0.7166 20.4444 4.0000 2 5 7 5.624 1 1 1 0 0 0 0 1 0 0 0 1 0 2 0 1 1 0 0 0
2184 0.1177 0.5852 96.536 22.633 73.903 368.4849 69 0.5507 3.8261 4.3490 0.4192 34.4737 0.2974 25.6875 3.6875 2 8 8 10.293 3 0 4 0 0 0 0 0 0 0 2 2 1 0 0 0 2 0 0 2
2185 0.1043 0.8308 238.300 78.814 159.486 819.5143 119 0.5714 3.8595 5.8022 0.4655 58.0294 0.1851 21.0000 3.8750 2 13 15 16.147 3 0 2 2 0 1 1 1 4 1 2 1 1 2 1 1 0 0 1 0
2186 0.2033 0.7010 203.018 58.102 144.915 770.0690 108 0.5370 3.9761 5.4802 0.4696 52.8966 0.1231 19.7727 3.8636 2 12 8 16.129 3 0 1 2 0 1 1 1 4 1 1 1 1 2 1 1 0 0 1 0
2187 0.1597 0.9582 265.263 40.981 224.282 923.4797 109 0.7064 4.0796 7.2762 0.4874 46.2338 0.3280 61.2609 4.4348 2 7 7 18.113 2 0 0 0 0 1 0 2 2 0 7 0 1 4 0 1 1 1 1 0
2188 0.1503 0.9557 266.035 47.454 218.581 986.0556 103 0.6990 4.0724 7.0794 0.4836 44.7500 0.3208 57.0435 4.4783 3 8 10 18.165 2 0 0 0 0 1 0 2 2 0 7 1 0 4 0 1 1 1 1 0
2189 0.3377 0.4359 107.465 63.991 43.475 424.9207 37 0.4324 4.0245 3.3876 0.5689 13.7500 0.7713 12.0833 4.4167 2 10 10 9.386 0 0 2 0 0 2 1 1 2 1 0 1 0 0 0 0 0 1 1 0
2190 0.0054 0.5534 414.036 164.057 249.979 1538.6558 169 0.2840 4.0457 9.9353 0.4802 23.7917 0.2839 15.6757 4.3514 -4 23 20 26.351 2 2 4 7 0 2 0 2 0 0 3 1 0 2 3 0 1 5 1 2
2191 0.1706 0.3982 223.210 87.164 136.046 986.5474 111 0.7117 4.0085 5.8881 0.4702 68.4557 0.4084 22.3810 3.9524 1 11 14 13.585 0 1 3 1 0 0 2 2 2 2 1 1 1 1 0 1 0 0 0 3
2192 0.1727 0.8923 285.792 56.026 229.766 1003.4956 89 0.7191 4.0104 7.6623 0.4725 38.4688 0.1666 41.1905 4.6667 -3 8 11 17.316 0 0 1 3 1 1 0 0 0 1 3 0 3 2 2 0 0 1 2 1
2193 0.1710 0.9155 206.097 65.062 141.035 740.9315 81 0.7037 4.0759 5.1955 0.4274 55.5439 0.5624 28.1000 4.7500 1 11 13 15.220 0 2 0 2 0 1 2 0 1 2 1 2 1 2 0 0 1 0 0 3
2194 0.2551 0.8375 227.693 75.710 151.983 838.7781 112 0.5804 3.9796 6.4389 0.4580 53.6000 0.3670 27.4545 4.1364 1 10 14 14.954 0 1 2 2 0 0 1 1 2 2 1 1 1 2 1 1 0 0 0 4
2195 0.1939 0.0317 127.617 41.875 85.742 472.5490 51 0.5098 3.8660 4.8032 0.5137 22.3077 0.1999 36.4000 3.7333 -1 5 9 11.696 3 1 1 1 0 0 1 1 0 0 4 0 1 0 0 0 1 0 0 1
2196 0.1567 0.9151 216.687 39.998 176.689 700.5787 67 0.7612 4.0005 5.7933 0.4660 40.9804 0.6247 50.4444 4.1111 -1 4 7 16.519 1 0 0 1 2 0 1 2 0 2 3 1 1 1 0 0 0 0 1 2
2197 0.4613 0.9928 300.780 158.854 141.926 1273.7211 211 0.3507 3.9224 9.0554 0.4539 50.8378 0.2019 23.3469 3.4898 -3 23 42 24.279 7 0 7 2 1 2 3 4 0 5 3 2 1 0 1 2 3 0 2 4
2198 0.0730 0.5126 164.915 57.119 107.796 593.2618 88 0.4318 4.0309 5.1545 0.4942 26.5789 0.2812 29.3000 4.5500 -2 14 12 13.476 1 0 2 3 1 0 0 1 0 0 0 1 0 1 0 1 1 3 3 2
2199 -0.0389 0.0344 70.161 8.572 61.589 217.7535 26 0.6923 4.0001 2.1831 0.4467 17.0000 0.0819 46.3000 4.2000 -1 2 4 6.578 1 0 1 1 0 0 0 0 0 1 0 0 0 3 1 0 0 0 0 2
2200 0.1606 0.7730 144.097 54.733 89.364 395.6281 43 0.5581 3.9338 4.0517 0.4518 22.8333 0.0356 37.5385 4.6154 0 7 5 11.754 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 0 0 3 2
2201 0.1993 0.6176 174.200 65.514 108.687 521.4689 46 0.6087 3.8598 4.5377 0.5115 25.7143 0.2463 38.2353 4.4118 -2 6 9 10.468 0 0 2 1 1 0 1 0 0 0 1 0 1 2 2 0 0 1 1 4
2202 -0.0146 0.1240 62.186 15.089 47.098 147.8170 16 0.8125 3.9740 1.4214 0.5204 12.0000 0.2807 45.2857 4.4286 0 2 3 3.816 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 3
2203 0.1769 0.0054 79.213 46.449 32.764 237.7351 24 0.3750 3.7338 3.3654 0.4427 8.0000 0.5663 16.7000 3.9000 0 6 5 6.828 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1
2204 -0.0201 0.0046 106.263 39.843 66.420 355.3651 35 0.4286 4.0840 3.5294 0.6414 14.0000 0.0595 31.4167 4.0833 0 6 6 8.484 2 0 0 0 0 0 2 1 1 1 1 1 0 1 0 0 1 0 1 0
2205 0.3398 0.0027 173.652 116.736 56.917 689.2639 54 0.2222 3.9147 6.3034 0.4893 9.3333 0.0931 10.0000 3.3684 -1 12 14 15.566 0 1 2 1 1 1 1 2 0 1 2 0 0 0 1 1 5 0 0 0
2206 0.2820 0.3875 87.957 33.614 54.343 307.6759 32 0.5625 3.9740 2.8486 0.4784 17.0000 0.0414 35.5385 4.2308 2 6 4 7.515 0 0 0 0 0 1 0 0 2 0 1 0 0 1 2 0 2 1 0 3
2207 0.3713 0.9320 185.516 20.645 164.871 758.9643 133 0.8797 3.8599 6.1071 0.4808 83.4872 0.2557 63.2400 4.4000 2 6 4 13.852 3 1 1 0 2 1 0 0 1 4 4 0 0 3 0 1 0 1 0 3
2208 0.1932 0.7667 317.662 136.518 181.144 1215.9298 152 0.2697 3.8849 8.2371 0.4720 17.8049 0.3165 -3.8889 3.4444 -4 23 24 20.123 0 3 0 6 1 0 3 7 0 1 0 2 0 0 2 3 4 0 2 2
2209 0.2688 0.7939 169.290 84.756 84.534 472.1510 88 0.5000 3.7879 4.9281 0.4426 42.0455 0.0895 28.6667 4.6667 -2 9 12 12.381 1 0 1 1 1 0 2 0 0 0 0 1 2 1 2 0 0 1 3 2
2210 0.1984 0.6636 117.219 30.111 87.108 350.1984 38 0.6579 3.8771 3.6426 0.4315 23.2800 0.0235 46.6429 4.6429 -1 5 7 8.584 0 0 1 1 1 1 0 0 0 1 2 0 2 1 1 0 0 0 2 1
2211 0.2371 0.9879 241.247 43.058 198.189 963.7676 116 0.7759 4.0932 7.0748 0.5307 63.8889 0.4565 65.1071 4.7143 0 9 7 19.324 1 1 0 0 1 1 1 0 0 3 7 0 2 1 0 2 1 2 1 4
2212 0.0786 0.4125 163.912 41.942 121.970 521.4041 65 0.8769 3.8625 4.7833 0.4247 49.0175 0.5089 47.6316 4.1579 0 6 5 11.512 1 0 0 1 0 0 1 2 1 1 4 1 1 1 0 0 1 0 1 3
2213 0.0893 0.9657 293.498 104.949 188.548 1040.2739 173 0.4335 3.8414 7.4298 0.4569 52.6133 0.1449 6.2500 4.1875 2 25 30 17.395 0 4 5 1 1 2 3 1 1 1 3 1 0 0 1 1 5 0 2 0
2214 0.2293 0.5203 192.635 92.323 100.312 627.2039 84 0.4524 3.7941 5.2626 0.4413 35.6316 0.4779 30.0556 4.6667 -2 9 10 12.908 1 0 1 1 1 0 2 0 0 1 0 1 1 1 2 0 0 1 3 2
2215 0.2782 0.8647 148.345 31.205 117.140 441.2531 41 0.4878 3.9050 4.5178 0.4007 19.0000 0.1319 48.0667 4.5333 -1 5 8 11.551 1 0 1 1 0 1 0 0 0 1 2 0 2 1 1 0 0 0 2 2
2216 0.3165 0.7697 203.361 76.560 126.801 781.5787 88 0.3636 3.9300 6.7860 0.4917 24.6250 0.2984 30.6000 3.7500 0 7 15 16.467 1 2 1 1 0 0 1 2 0 2 1 0 0 0 1 1 1 0 0 6
